customerID,SeniorCitizen,tenure,OnlineBackup,DeviceProtection,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,Charges_per_Month,gender_Male,Partner_Yes,Dependents_Yes,PhoneService_Yes,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,TechSupport_No internet service,TechSupport_Yes
2639-UGMAZ,True,0.9130434782608695,Yes,No,Yes,Yes,One year,Yes,Electronic check,-0.2557497700091995,0.7646537396121884,No,-0.26412780518477363,True,False,False,False,True,False,False,False,False,True,False,False
2876-GZYZC,False,-0.34782608695652173,No,No,No,Yes,Month-to-month,Yes,Electronic check,0.2870285188592458,-0.053724838411818965,No,0.42912946599313423,False,False,False,True,False,True,True,False,False,False,False,False
6207-WIOLX,False,-0.08695652173913043,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),-0.21619135234590606,0.031076638965835696,Yes,-0.19041912707202904,False,True,True,False,True,False,False,False,False,True,False,False
8587-XYZSF,False,0.8260869565217391,No,No,No,No,Two year,No,Bank transfer (automatic),-0.36430542778288866,0.5503601108033241,No,-0.4027331073918178,True,False,False,True,False,False,False,False,False,False,False,True
3091-FYHKI,False,-0.6086956521739131,No,No,No,Yes,Month-to-month,Yes,Electronic check,-0.6421343146274148,-0.4024450600184672,Yes,-0.6476962976885796,True,False,False,False,True,False,False,False,False,False,False,False
2372-HWUHI,False,-0.5869565217391305,No,No,No,No,Month-to-month,No,Electronic check,-0.4783808647654093,-0.3889122807017544,Yes,-0.5517192796020834,True,False,False,True,False,False,False,False,False,False,False,False
7799-LGRDP,False,0.30434782608695654,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),-0.8215271389144434,-0.061835641735918705,No,-0.792680792148868,False,False,False,True,False,True,False,True,True,False,True,False
7850-VWJUU,False,-0.13043478260869565,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),0.08555657773689064,0.1125835641735919,No,0.12894949075929907,False,False,False,True,False,False,True,False,False,True,False,False
3774-VBNXY,False,0.7608695652173914,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,-0.9227230910763569,-0.03537580794090487,No,-0.9348883984573659,False,True,True,True,False,False,False,True,True,False,True,False
6217-KDYWC,False,0.6086956521739131,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,-0.9337626494940202,-0.06705078485687903,No,-0.9242962233613667,True,False,True,True,False,False,False,True,True,False,True,False
0390-DCFDQ,True,-0.6086956521739131,No,No,No,No,Month-to-month,Yes,Mailed check,0.0018399264029440392,-0.39210341643582636,Yes,0.0014236313988340197,False,True,False,True,False,False,True,False,False,False,False,False
3146-MSEGF,True,0.9347826086956522,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),0.32566697332106725,1.4857026777469988,No,0.3500036091915095,False,True,True,True,False,True,False,False,False,True,False,True
4080-OGPJL,False,-0.45652173913043476,No,No,No,Yes,Month-to-month,No,Electronic check,0.01471941122355127,-0.2463748845798707,Yes,0.001539545671885238,False,False,False,True,False,True,False,False,False,True,False,True
1095-WGNGG,False,0.6956521739130435,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),0.564857405703772,1.3514385964912279,No,0.5103214943058658,False,True,False,True,False,True,True,False,False,False,False,False
2636-SJDOU,False,0.7608695652173914,Yes,No,No,No,One year,Yes,Credit card (automatic),0.25666973321067166,1.1498651892890122,No,0.22752891026957262,True,False,False,True,False,True,True,False,False,True,False,False
1131-QQZEB,True,0.9130434782608695,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),-0.8537258509659613,0.10599445983379506,No,-0.846415809178821,True,True,False,True,False,True,False,True,True,False,True,False
5716-EZXZN,False,0.782608695652174,Yes,No,Yes,No,Two year,Yes,Credit card (automatic),0.5280588776448943,1.4830581717451525,No,0.5256985385204463,False,True,True,True,False,True,True,False,False,True,False,True
6837-BJYDQ,False,-0.5652173913043478,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,-0.9337626494940202,-0.39479224376731303,No,-0.9258905530117568,True,False,False,True,False,False,False,True,True,False,True,False
2135-RXIHG,False,-0.6086956521739131,No,No,No,No,Month-to-month,Yes,Electronic check,-0.4544618215271389,-0.3994312096029547,Yes,-0.4585242040688191,True,False,False,True,False,False,False,False,False,False,False,False
6440-DKQGE,False,0.021739130434782608,Yes,Yes,Yes,No,One year,No,Credit card (automatic),-0.10763569457221701,0.15733333333333338,No,-0.11204871430020873,True,False,True,True,False,False,False,False,False,False,False,False
3466-BYAVD,False,-0.30434782608695654,Yes,Yes,No,Yes,Month-to-month,Yes,Mailed check,-0.015639374425022896,-0.09634718374884574,No,0.019537168467654357,True,True,True,True,False,False,False,False,False,False,False,True
3780-YVMFA,False,-0.45652173913043476,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,-0.03311867525298983,-0.24616805170821787,No,0.0031623454946038774,False,True,True,True,False,False,False,False,False,False,False,True
3874-EQOEP,False,-0.4782608695652174,No,No,Yes,Yes,Month-to-month,No,Mailed check,0.4535418583256671,-0.2192354570637119,Yes,0.43156493951043223,True,False,False,True,False,True,True,False,False,False,False,False
1679-JRFBR,False,0.8913043478260869,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),0.6954921803127878,1.930363804247461,No,0.796012661329286,False,True,True,True,False,True,True,False,False,True,False,False
9073-ZZIAY,False,0.717391304347826,Yes,Yes,Yes,Yes,Two year,No,Electronic check,0.2897884084636615,1.1280590951061866,No,0.25489449403119324,True,True,True,True,False,False,False,False,False,True,False,True
3077-RSNTJ,False,-0.5,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,-0.9319227230910763,-0.3793831948291782,No,-0.9543281880003482,False,True,True,True,False,False,False,True,True,False,True,False
6551-GNYDG,False,-0.32608695652173914,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),0.1941122355105798,-0.07229547553093259,No,0.22199193383363877,False,True,True,True,False,False,True,False,False,False,False,False
9167-APMXZ,False,-0.15217391304347827,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),0.25390984360625596,0.12542197599261315,No,0.2307652894614714,False,False,False,True,False,True,True,False,False,False,False,False
2749-CTKAJ,False,-0.15217391304347827,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,-0.9236430542778289,-0.2888494921514312,No,-0.9511809398593185,True,True,True,True,False,False,False,True,True,False,True,False
6371-NZYEG,False,-0.2826086956521739,No,Yes,Yes,No,Two year,No,Mailed check,-0.11223551057957673,-0.11035272391505076,No,-0.11819989839013226,True,True,True,True,False,False,False,False,False,True,False,False
7554-NEWDD,False,-0.41304347826086957,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),-0.8215271389144434,-0.3385780240073869,No,-0.8385375568402793,True,False,False,True,False,True,False,True,True,False,True,False
8992-VONJD,False,-0.34782608695652173,Yes,No,No,No,Month-to-month,Yes,Electronic check,-0.264029438822447,-0.18701385041551244,No,-0.2144265779878159,False,False,True,True,False,False,False,False,False,True,False,False
0867-MKZVY,False,-0.1956521739130435,No,No,No,No,Month-to-month,No,Electronic check,0.22171113155473804,0.057580794090489384,Yes,0.17144668711051567,False,True,False,True,False,True,True,False,False,True,False,False
4482-EWFMI,False,-0.5869565217391305,No,No,No,No,Month-to-month,Yes,Electronic check,-0.011959521619135079,-0.3729713758079409,No,-0.05143327711256982,False,False,False,True,False,False,True,False,False,False,False,False
4648-YPBTM,False,0.5217391304347826,Yes,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),0.06531738730450803,0.7566463527239151,No,0.07994789667496109,True,False,False,True,False,True,False,False,False,False,False,True
2907-ILJBN,False,-0.391304347826087,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,-0.9153633854645814,-0.34380794090489375,No,-0.9108006221927119,False,True,True,True,False,False,False,True,True,False,True,False
6345-FZOQH,False,0.8695652173913043,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,-0.9282428702851886,-0.010053554939981493,No,-0.9386848008894219,True,True,False,True,False,False,False,True,True,False,True,False
3376-BMGFE,False,-0.5434782608695652,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),0.010119595216191563,-0.33225484764542934,Yes,-0.03937819271523203,False,False,False,True,False,False,True,False,False,False,False,False
5997-OPVFA,False,0.9347826086956522,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),0.34406623735050607,1.435117266851339,No,0.30590466797731697,True,True,False,True,False,True,False,False,False,True,False,True
3445-HXXGF,True,0.6304347826086957,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,-0.46090156393744247,0.3704450600184672,Yes,-0.45740503177728914,True,True,False,False,True,False,False,False,False,False,False,False
1159-WFSGR,False,-0.2826086956521739,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,-0.9190432382704692,-0.31795383194829174,No,-0.9326135808487337,False,True,True,True,False,False,False,True,True,False,True,False
7654-YWJUF,False,0.30434782608695654,No,Yes,No,No,One year,Yes,Bank transfer (automatic),0.25574977000919974,0.6328421052631579,No,0.2213480512271876,True,True,False,True,False,False,True,False,False,True,False,True
1875-QIVME,False,-0.5869565217391305,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,0.6264949402023922,-0.3411782086795937,Yes,0.9463567853132262,False,True,False,True,False,True,True,False,False,False,False,True
6727-IOTLZ,False,-0.32608695652173914,Yes,Yes,Yes,Yes,Two year,No,Mailed check,0.21343146274149052,-0.06374145891043395,No,0.2603429990317626,True,True,False,True,False,False,False,False,False,False,False,True
0691-JVSYA,False,0.5217391304347826,No,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),0.4507819687212512,1.064517082179132,Yes,0.444557336088778,False,True,False,True,False,False,True,False,False,False,False,False
5918-VUKWP,False,0.06521739130434782,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),-0.9162833486660534,-0.21951615881809786,No,-0.9258036173069685,False,False,False,True,False,False,False,True,True,False,True,False
1744-JHKYS,False,0.10869565217391304,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,-0.8399264029438822,-0.18238965835641732,No,-0.8795793916844279,False,True,False,True,False,True,False,True,True,False,True,False
2656-FMOKZ,True,-0.30434782608695654,No,No,No,No,Month-to-month,Yes,Mailed check,0.07543698252069933,-0.07439335180055398,Yes,0.11140309366993022,False,False,False,True,False,True,True,False,False,False,False,False
2070-FNEXE,True,-0.4782608695652174,No,No,No,No,Month-to-month,No,Bank transfer (automatic),0.11223551057957698,-0.264118190212373,Yes,0.02911058347623603,False,False,False,True,False,False,True,False,False,True,False,False
5947-SGKCL,False,-0.30434782608695654,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),0.6439742410303588,0.047800554016620526,No,0.6227241349539299,False,True,True,True,False,True,True,False,False,False,False,False
3712-PKXZA,False,0.6956521739130435,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),-0.9162833486660534,-0.04298430286241918,No,-0.9245071826710788,True,True,False,True,False,False,False,True,True,False,True,False
6317-YPKDH,False,-0.6086956521739131,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),-0.7433302667893283,-0.40407017543859647,Yes,-0.7497008579737445,False,False,False,False,True,False,False,False,False,False,False,False
6582-OIVSP,False,-0.6086956521739131,No,No,No,No,Month-to-month,No,Mailed check,-0.46090156393744247,-0.39953462603878115,No,-0.46501540335969327,False,False,False,True,False,False,False,False,False,False,False,False
9367-WXLCH,False,-0.45652173913043476,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),0.26034958601655944,-0.21712280701754383,Yes,0.23104980631350647,True,False,False,True,False,True,True,False,False,False,False,False
5524-KHNJP,False,0.08695652173913043,No,Yes,Yes,Yes,One year,No,Credit card (automatic),0.08095676172953094,0.3119704524469068,No,0.07361363563370696,True,True,True,True,False,False,False,False,False,True,False,False
1918-ZBFQJ,False,-0.34782608695652173,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,0.16375344986200563,-0.08445429362880881,Yes,0.2807591964874397,False,False,False,True,False,False,True,False,False,False,False,False
1024-GUALD,False,-0.6086956521739131,No,No,No,No,Month-to-month,Yes,Electronic check,-0.8380864765409384,-0.40559187442289935,Yes,-0.8452142189680355,False,True,False,False,True,False,False,False,False,False,False,False
4827-USJHP,False,-0.1956521739130435,Yes,No,No,No,Month-to-month,Yes,Mailed check,-0.34130634774609014,-0.11039704524469064,No,-0.35573142672690505,True,False,False,True,False,False,False,False,False,False,False,False
8167-GJLRN,False,-0.5652173913043478,No,No,No,No,Month-to-month,No,Electronic check,-0.735050597976081,-0.388646352723915,No,-0.7973029861068215,True,False,False,False,True,False,False,False,False,False,False,True
0956-SYCWG,False,-0.34782608695652173,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,-0.9328426862925483,-0.3405872576177285,No,-0.9559212662145921,False,False,False,True,False,False,False,True,True,False,True,False
8017-UVSZU,False,0.2391304347826087,Yes,No,No,No,Month-to-month,No,Credit card (automatic),-0.2529898804047837,0.29004616805170824,No,-0.2020754663700702,False,True,False,True,False,True,False,False,False,False,False,False
7100-FQPRV,False,0.30434782608695654,No,No,No,Yes,One year,Yes,Credit card (automatic),0.028518859245630388,0.5247276084949215,No,0.06353211630819437,True,True,True,True,False,True,False,False,False,True,False,True
2472-OVKUP,False,-0.5,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,0.3799448022079118,-0.2560221606648199,Yes,0.3361840519710573,True,True,False,True,False,False,True,False,False,False,False,False
2984-RGEYA,False,0.8695652173913043,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),-0.9310027598896045,-0.006522622345336973,No,-0.9354727995839996,False,True,True,True,False,False,False,True,True,False,True,False
9680-NIAUV,False,0.9347826086956522,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),0.724011039558418,1.989089566020314,No,0.7888421676001494,False,True,True,True,False,True,True,False,False,True,False,False
